"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00816427771011558,0.539500518468317,0.134,0.104,1,"3","Foxo1"
0.00830833205869904,0.539673365641344,0.126,0.097,1,"3","Plcg1"
0.00836785700721914,0.421971728882894,0.188,0.154,1,"3","Nelfb"
0.00842344867592127,0.361205851915131,0.324,0.291,1,"3","Sept2"
0.00854014608397741,0.325055858038092,0.32,0.285,1,"3","Smox"
0.00855460300907348,0.49007357152039,0.168,0.135,1,"3","Hnrnph3"
0.00861582754663456,0.342185092035122,0.27,0.234,1,"3","Tob1"
0.00897161935640102,0.584043776938773,0.132,0.102,1,"3","Hnrnpul2"
0.00909172306993743,0.528604894128793,0.147,0.116,1,"3","Tbc1d15"
0.00911222378259568,0.441283165921973,0.202,0.169,1,"3","Adipor2"
0.00925564912823315,0.491667756795956,0.109,0.081,1,"3","Abhd5"
0.00933920960994824,0.546919242743675,0.177,0.146,1,"3","Calu"
0.009432656816189,0.558234866187078,0.168,0.137,1,"3","Casp6"
0.0095962749268606,0.373107735077325,0.279,0.246,1,"3","Lamtor3"
0.00961690828658029,0.38023570967276,0.338,0.307,1,"3","Naa38"
0.00962983470483206,0.589328875676703,0.125,0.096,1,"3","Amotl2"
0.00983392663541522,0.401164393168901,0.275,0.242,1,"3","Tbrg1"
0.00985599999456002,0.352544510228163,0.322,0.293,1,"3","Rpl27-ps3"
1.92272242345381e-54,1.50236555020717,0.461,0.18,3.59087639804234e-50,"1","Suclg1"
1.85449066708399e-53,1.65341772598217,0.404,0.141,3.46344676984606e-49,"1","Sucla2"
2.25205874732327e-38,1.7850394283698,0.282,0.092,4.20594491650094e-34,"1","Hdac2"
4.85193282853875e-36,1.91255211747791,0.274,0.091,9.06146975057896e-32,"1","Gsr"
1.37094081170122e-28,1.49071592298198,0.253,0.092,2.5603690599332e-24,"1","Hdac3"
2.6334733335788e-12,0.521774344817754,0.685,0.575,4.91827479779177e-08,"1","Ifitm2"
5.10260993663763e-10,0.735984701415121,0.477,0.355,9.52963431766444e-06,"1","S100a11"
1.44450769202355e-09,0.655598752560613,0.383,0.274,2.69776256562318e-05,"1","Sh3bgrl"
1.79590926458303e-09,0.510432673654729,0.453,0.333,3.35404014253527e-05,"1","Sdha"
6.19300016511493e-09,0.411154109246982,0.447,0.318,0.000115660471083687,"1","Gclm"
6.4982217948355e-09,0.996368014604587,0.181,0.1,0.000121360790240348,"1","Ppp1r14a"
9.22620460413483e-09,1.10366004046688,0.134,0.067,0.000172308597186822,"1","Myh11"
1.32486006161866e-08,1.24154653448671,0.112,0.051,0.0002474308651079,"1","Anxa1"
2.65453840553702e-08,0.933776057582293,0.162,0.088,0.000495761592618095,"1","Sept11"
5.42844278460963e-08,1.04484045309719,0.682,0.603,0.00101381597445369,"1","Crip1"
7.29862343773873e-08,0.471482799542076,0.414,0.309,0.00136309091323208,"1","Klf9"
8.65452862972933e-08,0.552704319195187,0.609,0.501,0.00161631976688825,"1","Vim"
9.30585928675817e-08,1.12617202216071,0.252,0.167,0.00173796228039496,"1","Cald1"
1.33825425597353e-07,0.383561345159585,0.563,0.447,0.00249932364845617,"1","Tm4sf1"
1.71020892882543e-07,0.465005453959464,0.904,0.857,0.00319398619547438,"1","Myl6"
4.95130022412458e-07,1.13850941842181,0.119,0.063,0.00924704829857507,"1","Bgn"
5.04255027395403e-07,0.659190991591436,0.271,0.189,0.00941746689163655,"1","Lmna"
6.36892268694599e-07,0.847697783201368,0.158,0.093,0.0118946000101403,"1","Rarres2"
6.87170081390589e-07,0.67206475182339,0.171,0.101,0.0128335884400506,"1","Pdlim5"
7.68487726226475e-07,0.674431059627115,0.175,0.104,0.0143522767750056,"1","Chd3"
7.88583510204837e-07,0.254012809815134,0.802,0.727,0.0147275856365855,"1","Igfbp7"
1.28370509099048e-06,1.13387956291923,0.155,0.093,0.0239744762793382,"1","Mylk"
1.32854133415945e-06,1.25463768178945,0.1,0.05,0.024811837956762,"1","Snhg18"
1.7885124102043e-06,0.629413966186324,0.302,0.216,0.0334022577729756,"1","Prss23"
2.13479962827806e-06,0.657740208760095,0.365,0.284,0.039869517857721,"1","Ebf1"
2.21323670854424e-06,0.930427202952137,0.138,0.08,0.0413344087687721,"1","Rgs4"
2.67326505034835e-06,1.08860393010219,0.138,0.081,0.0499258980803058,"1","Mustn1"
2.87115755334641e-06,1.21634528005478,0.202,0.134,0.0536217384662975,"1","Tagln"
3.98919793531959e-06,1.13113521601383,0.132,0.077,0.0745022606400287,"1","Sncg"
5.33736142248065e-06,1.03289098717414,0.125,0.072,0.0996805619262486,"1","Gja4"
7.00019610772857e-06,1.15118649038976,0.192,0.129,0.130735662507939,"1","Tpm2"
8.75138259588028e-06,0.411949606774329,0.522,0.439,0.16344082136066,"1","Timp3"
8.91431509943822e-06,0.448759277522759,0.339,0.249,0.166483748797108,"1","Rasgrp2"
9.19109665006342e-06,0.608776242247135,0.285,0.208,0.171652921036584,"1","Lgals1"
1.02456308073259e-05,0.26354130643922,0.891,0.863,0.191347400957619,"1","Ifitm3"
1.05631420832436e-05,0.687269825793353,0.161,0.1,0.197277241546657,"1","Eml2"
1.08237294133608e-05,0.262565663062623,0.669,0.58,0.202143970523925,"1","Hnrnpa3"
1.16669497419492e-05,0.471698605422455,0.298,0.217,0.217891953380643,"1","Cav1"
1.40631505893417e-05,0.699194345549732,0.219,0.152,0.262643400406545,"1","Rock1"
1.42322588006785e-05,1.17766704478533,0.19,0.128,0.265801665361472,"1","S100a6"
1.56060966469793e-05,0.609327238853725,0.112,0.063,0.291459460978985,"1","Pdgfrb"
1.59068426419099e-05,0.525255983234642,0.325,0.25,0.29707619318031,"1","Tns1"
2.00132522797587e-05,0.31683398412882,0.565,0.48,0.373767499576773,"1","Txn1"
2.09419258364879e-05,0.408786707203442,0.448,0.365,0.391111406922248,"1","Hes1"
2.27943849761264e-05,0.355035953734425,0.427,0.337,0.425707933814137,"1","Itgb1"
2.34900862485894e-05,0.570696266409897,0.148,0.091,0.438700850778656,"1","Plec"
2.36270652970939e-05,0.580842700566185,0.184,0.121,0.441259071488525,"1","Camk2g"
2.6121936115125e-05,0.574094956433973,0.148,0.091,0.487853278886075,"1","Tgfb1i1"
2.72620203393832e-05,1.21173722139253,0.306,0.235,0.50914549185832,"1","Myl9"
2.90432277360532e-05,0.344754520312597,0.372,0.285,0.54241132119853,"1","Luzp1"
3.36420990562893e-05,0.835933759124132,0.13,0.08,0.62829984197526,"1","Map1b"
3.87560715430611e-05,0.700731314607613,0.124,0.074,0.723808392138209,"1","Nr4a1"
4.05219948276044e-05,0.402868440876206,0.474,0.398,0.756788775400339,"1","Tinagl1"
4.08467058711779e-05,0.785532393332503,0.103,0.058,0.762853078850118,"1","Tmem38b"
4.29842025641304e-05,0.935324139561671,0.113,0.066,0.8027729670877,"1","Ndufa4l2"
5.23620625415731e-05,0.379646956068796,0.542,0.459,0.97791388002642,"1","Fxyd5"
5.29086906208892e-05,0.563459130286822,0.228,0.164,0.988122706035726,"1","Ccnd2"
5.75734073990952e-05,0.637139985575809,0.101,0.058,1,"1","Gm13889"
7.86909368942324e-05,0.525219872692875,0.203,0.141,1,"1","Cp"
9.16018294749806e-05,0.319113548009787,0.447,0.361,1,"1","Rbms1"
9.663665986125e-05,0.43199004972835,0.389,0.315,1,"1","Prkcdbp"
0.00010207045639883,0.584610806608386,0.171,0.116,1,"1","Pdlim7"
0.000115274108428777,0.440894675742007,0.256,0.187,1,"1","Serpinb6a"
0.000115705983084301,0.313113444460203,0.721,0.648,1,"1","Sparcl1"
0.000128346049351287,0.73835227752253,0.111,0.066,1,"1","Fubp3"
0.000135902824371481,0.332335506781671,0.427,0.353,1,"1","Actn4"
0.000136498200252268,0.705143626989727,0.386,0.314,1,"1","Csrp1"
0.000147544655450745,0.836373786734746,0.119,0.074,1,"1","Perp"
0.000148742966685923,0.497527599772351,0.217,0.156,1,"1","Lamb2"
0.000172921221886238,0.408659323394931,0.306,0.237,1,"1","Aes"
0.000173736657937672,0.299717024557875,0.63,0.562,1,"1","Slc9a3r2"
0.000184299542008966,1.32603746865745,0.231,0.172,1,"1","Gsn"
0.000190113241469698,0.319894361976955,0.353,0.276,1,"1","Ahnak"
0.000195954119507749,0.552486055008337,0.235,0.174,1,"1","Actn1"
0.000211189383121622,0.283265567998421,0.424,0.345,1,"1","Selm"
0.000214884542697988,0.291361564548681,0.432,0.347,1,"1","Clic4"
0.000222552380731114,0.555468602937094,0.138,0.09,1,"1","Sorbs1"
0.000228502709193167,0.377175442716287,0.332,0.258,1,"1","Sorbs2"
0.000229511868504924,0.564785127553005,0.142,0.093,1,"1","Thap7"
0.000232537302993877,0.432943239233002,0.26,0.197,1,"1","Cnn2"
0.000233236121705945,0.291943793369295,0.476,0.4,1,"1","Fermt2"
0.000235107954383137,0.519317376516859,0.14,0.09,1,"1","Rars"
0.000239908422984579,0.597469772850041,0.113,0.07,1,"1","Stat2"
0.000245213370259942,0.533523501535997,0.158,0.107,1,"1","Afap1l2"
0.00029224971106393,0.347121761534146,0.356,0.283,1,"1","Cnih4"
0.000292621908921239,0.410952026649612,0.207,0.148,1,"1","Prrc2c"
0.000294802409760471,0.810633511037197,0.149,0.102,1,"1","Errfi1"
0.00030712636851308,0.888798523265354,0.12,0.077,1,"1","Lhfp"
0.000307910229591273,0.720954113975213,0.124,0.08,1,"1","Phlda3"
0.000321580660757881,0.470068731175157,0.215,0.156,1,"1","Atp2a2"
0.000325585711486301,0.564301538260338,0.125,0.081,1,"1","Hey1"
0.000333829253830084,0.356054155814659,0.225,0.163,1,"1","4921524J17Rik"
0.000341500067012237,0.827962351677458,0.229,0.174,1,"1","Mgp"
0.000347420988082472,0.799078767469076,0.108,0.067,1,"1","Lbh"
0.000371464969070676,0.443813297433767,0.191,0.135,1,"1","Zmynd11"
0.000372054464333874,0.273299809876257,0.273,0.203,1,"1","Cdc42ep3"
0.000373760843029601,0.549728880997525,0.177,0.125,1,"1","S100a10"
0.000376240417022952,0.297278495194543,0.506,0.437,1,"1","Ndufs6"
0.000380326173072048,0.649775991357953,0.12,0.077,1,"1","Lpp"
0.000405213469068217,0.452828194919815,0.256,0.196,1,"1","Ehd2"
0.00040915125161996,0.607597607313294,0.121,0.078,1,"1","Igfbp4"
0.00042524507119675,0.772442467243481,0.133,0.088,1,"1","Nr2f2"
0.00044630942314705,0.530748739764607,0.108,0.067,1,"1","Lrrfip2"
0.000479319937597265,0.310083435701073,0.24,0.175,1,"1","Whsc1l1"
0.000482311991547847,0.268927308549926,0.49,0.417,1,"1","Dpm3"
0.00051176951335235,0.637468035748962,0.155,0.107,1,"1","Pdgfa"
0.000532307189084151,0.439369015963142,0.157,0.107,1,"1","Adgre5"
0.000534635623420852,0.52312945101448,0.146,0.099,1,"1","Ahcyl1"
0.000536741306886952,0.370131517162241,0.296,0.232,1,"1","Srpr"
0.000541375062788522,0.7959411280151,0.113,0.074,1,"1","Prelp"
0.000553013247567198,0.592170858994697,0.134,0.09,1,"1","Limd1"
0.000586292958093564,0.585522615834286,0.148,0.101,1,"1","C130074G19Rik"
0.000595368922748368,0.53206979826335,0.116,0.074,1,"1","Rcan2"
0.000618437692777639,0.308753453156244,0.469,0.401,1,"1","S100a16"
0.000624476784472819,0.354878841995662,0.26,0.201,1,"1","Cryab"
0.000642237051834351,0.595487479507946,0.116,0.074,1,"1","Rcbtb1"
0.000647418405364212,0.27156100893229,0.395,0.317,1,"1","Nenf"
0.000649334691940401,0.270516072990427,0.294,0.225,1,"1","Ccser2"
0.000651169410291787,0.702705000112643,0.232,0.176,1,"1","Msrb1"
0.000654484868002295,0.488149123806855,0.104,0.066,1,"1","Pcolce"
0.00065607729295437,0.46808439396948,0.167,0.118,1,"1","Carhsp1"
0.000679299676907127,0.67616344251255,0.109,0.07,1,"1","Filip1"
0.000681991838056213,0.412684109355075,0.173,0.122,1,"1","Smtn"
0.000686054620477593,0.609682992214784,0.109,0.07,1,"1","Phldb2"
0.000703581943861411,0.47396992633854,0.159,0.111,1,"1","Gga1"
0.000712284844020652,0.301371896054452,0.382,0.311,1,"1","Prmt1"
0.00072001846140879,0.52848601471741,0.142,0.097,1,"1","Inpp1"
0.000733877941087263,0.382872291453464,0.236,0.176,1,"1","Chmp2b"
0.000756605290131985,0.353248270286804,0.291,0.226,1,"1","Zcchc17"
0.000767484401640248,1.17399743499114,0.325,0.268,1,"1","Acta2"
0.000772909069280266,0.579897431567761,0.134,0.091,1,"1","Ift43"
0.000795583191045065,0.469486854818454,0.61,0.562,1,"1","Dstn"
0.000822451276847405,0.551288032541721,0.12,0.079,1,"1","Dbndd2"
0.000836231967557917,0.446291509684972,0.17,0.12,1,"1","Efna1"
0.000862132668166219,0.353776978601317,0.203,0.148,1,"1","Pafah1b2"
0.000869780956099332,0.492645793845099,0.217,0.165,1,"1","Mob2"
0.00103277197233478,0.544777365665628,0.163,0.116,1,"1","Lzts2"
0.00106878111329438,0.331954819837904,0.237,0.179,1,"1","Slc38a2"
0.00107384621152543,0.406043798015045,0.298,0.237,1,"1","Sept4"
0.00119442628985201,0.360072576552583,0.204,0.149,1,"1","Nemf"
0.00119557159832881,0.260009163473499,0.382,0.309,1,"1","Mxd4"
0.00121739146737636,0.394728675568105,0.221,0.167,1,"1","Zfp422"
0.0012575364390375,0.340048289012428,0.252,0.195,1,"1","Mprip"
0.00125903435685272,0.502155419683374,0.138,0.096,1,"1","Amotl2"
0.00127705940645462,0.433970057034373,0.13,0.088,1,"1","Enah"
0.00131254120705753,0.267631917761758,0.39,0.322,1,"1","Vasp"
0.00131599081215749,0.578429024161595,0.103,0.066,1,"1","Jag1"
0.00136277395033964,0.304399450049613,0.486,0.431,1,"1","Eif3e"
0.00138793399828942,0.469908767295573,0.171,0.123,1,"1","Emp3"
0.00142450627158909,0.299619912284188,0.246,0.189,1,"1","Ddx3y"
0.00147312414897172,0.430344302349438,0.184,0.134,1,"1","Anxa11"
0.00147402294029201,0.632228353141643,0.399,0.344,1,"1","Tpm1"
0.00151235805804521,0.326009226665829,0.22,0.165,1,"1","Usp53"
0.00151998476318939,0.491148367862306,0.213,0.164,1,"1","Hrct1"
0.00159830741615071,0.851161529614654,0.173,0.128,1,"1","Rgs5"
0.00174071875141314,0.316373363649102,0.257,0.201,1,"1","Nedd4"
0.00179251251979731,0.299924593783921,0.221,0.168,1,"1","4833439L19Rik"
0.00186011456762317,0.390827538533998,0.115,0.076,1,"1","Wipi1"
0.00187168383695795,0.547182446862788,0.13,0.09,1,"1","Hars"
0.00188398841391243,0.284079616935111,0.497,0.423,1,"1","Pkig"
0.00188817065429095,0.297399806109774,0.362,0.299,1,"1","Rexo2"
0.00190478545346816,0.830651202553291,0.1,0.066,1,"1","Rcn3"
0.00199505965421433,0.913299884654906,0.132,0.092,1,"1","Ifitm1"
0.00200567223665727,0.529543456934537,0.124,0.085,1,"1","Nbl1"
0.00201345768537602,0.383597573253116,0.219,0.167,1,"1","Lima1"
0.00213509438894095,0.54900080545038,0.117,0.08,1,"1","Nsf"
0.00214642210050595,0.357215936553264,0.271,0.216,1,"1","Slc48a1"
0.00215605600694559,0.289107641355692,0.261,0.204,1,"1","Kctd10"
0.00239261450479997,0.368625236373179,0.404,0.353,1,"1","Ppp1cb"
0.00240015038752709,0.390584774983651,0.254,0.199,1,"1","Cystm1"
0.00243172482125211,0.359526462285211,0.25,0.197,1,"1","Aqp11"
0.00277443128940921,0.511642208275122,0.117,0.081,1,"1","Zdhhc4"
0.00279876597562295,0.555174879827349,0.123,0.085,1,"1","4930402H24Rik"
0.00303505774823584,0.367164973711594,0.241,0.189,1,"1","Drap1"
0.00305294630375438,0.337541949342859,0.216,0.167,1,"1","Cd93"
0.00308718774489264,0.44270785209192,0.183,0.138,1,"1","4930523C07Rik"
0.00316941113516826,0.430411845723937,0.115,0.078,1,"1","Ptpn12"
0.0034303013513087,0.619766201612287,0.113,0.079,1,"1","Filip1l"
0.00351605254025408,0.567763192170717,0.17,0.129,1,"1","Acox1"
0.0035470231804722,0.344799192280082,0.207,0.16,1,"1","Apold1"
0.00364891186166676,0.439073603606294,0.167,0.125,1,"1","Dctn1"
0.00366177779675779,0.36736480465858,0.166,0.122,1,"1","Tmpo"
0.00372312322550329,0.388425495765709,0.174,0.129,1,"1","Zfp771"
0.00372358822990285,0.400409086323034,0.215,0.167,1,"1","Oat"
0.00393851794667956,0.332761416248159,0.158,0.115,1,"1","Ruvbl1"
0.00427425748666799,0.294770042674564,0.325,0.267,1,"1","Cyb5r3"
0.00440589099326783,0.429588039189841,0.187,0.144,1,"1","Mrps5"
0.00469288636335226,0.641831553919484,0.111,0.078,1,"1","Jam3"
0.00472923354496772,0.354787936750945,0.277,0.223,1,"1","Mast4"
0.00494968675167472,1.83622783714795,0.1,0.069,1,"1","Wfdc17"
0.00495181148289181,0.32185753037522,0.286,0.234,1,"1","Tob1"
0.00498184234659711,0.55469301896,0.119,0.084,1,"1","Dnajc14"
0.00503412315003997,0.414335207619888,0.133,0.095,1,"1","Pam"
0.00508581564038871,0.251349725252316,0.298,0.24,1,"1","Mrpl18"
0.00518301295913633,0.302699342825881,0.198,0.151,1,"1","Tmem205"
0.00525226211986051,0.549494947000892,0.138,0.102,1,"1","She"
0.00533511733076933,0.267669046382886,0.357,0.301,1,"1","Pgrmc1"
0.00566943517631664,0.323196392247481,0.196,0.15,1,"1","Psmd9"
0.00578808765482478,0.483567658644792,0.152,0.113,1,"1","Rbms2"
0.00584450741166244,0.334377461694164,0.144,0.104,1,"1","Gatad1"
0.00591805241789492,0.450441749334146,0.307,0.259,1,"1","Ptrf"
0.00595538841677891,0.312880909401001,0.238,0.189,1,"1","Uaca"
0.00605868138206531,0.458355352453742,0.107,0.073,1,"1","Zc2hc1a"
0.00614245230105187,0.262259299081726,0.181,0.135,1,"1","Elf2"
0.00617182870658086,0.338839100708125,0.192,0.147,1,"1","Rhoj"
0.00641178512965738,0.382013342126071,0.175,0.134,1,"1","Setd3"
0.00649085210425191,0.457077443980946,0.101,0.07,1,"1","Tppp3"
0.00666741999382799,0.312157800378889,0.353,0.305,1,"1","9430020K01Rik"
0.00693989538924858,0.264750908009829,0.217,0.169,1,"1","Fbxo6"
0.00707469259201178,0.33836465077306,0.145,0.107,1,"1","Foxc1"
0.0072845407487443,0.366728927468868,0.126,0.091,1,"1","Zc3h14"
0.00746802749877318,0.419907971603551,0.133,0.098,1,"1","Sec31a"
0.00761269103836453,0.302326567599405,0.236,0.186,1,"1","Cdkn1c"
0.00765859403838536,0.679677582092132,0.103,0.071,1,"1","Hilpda"
0.00769803440912817,0.49921641719327,0.163,0.126,1,"1","Triap1"
0.00783288109593049,0.286574248013043,0.155,0.115,1,"1","Suds3"
0.00787416338705182,0.390118166544974,0.123,0.088,1,"1","Atp6v0e2"
0.00811431225235527,0.316071606531912,0.167,0.126,1,"1","Rsl24d1"
0.00812916673852031,0.41993181960197,0.153,0.116,1,"1","Oas1a"
0.00831468226722332,0.401588203480927,0.132,0.097,1,"1","Tuba1c"
0.00836991452196317,0.32003192254294,0.137,0.1,1,"1","Sde2"
0.00841068921433892,0.400690986691412,0.307,0.257,1,"1","Cdk2ap2"
0.00860657067017855,0.295336672177606,0.198,0.153,1,"1","Dda1"
0.00863736545506792,0.2680789369435,0.256,0.203,1,"1","Vps36"
0.00874907186759027,0.266654079050053,0.252,0.202,1,"1","Amd1"
0.00876670946069211,0.345614675335565,0.17,0.13,1,"1","Stom"
0.00880316209986112,0.611622192733409,0.12,0.087,1,"1","Bpgm"
0.00888450059475385,0.34753680513841,0.285,0.235,1,"1","Capg"
0.00905803631079688,0.339443554285636,0.215,0.173,1,"1","Cct2"
0.00907348867651804,0.456960393093724,0.14,0.105,1,"1","Lats2"
0.00915495165564508,0.473652979334029,0.104,0.074,1,"1","Apc"
0.00915790268403,0.365969183525429,0.225,0.181,1,"1","Snap23"
0.00916960918994392,0.537566524655274,0.129,0.096,1,"1","Sdc2"
0.00921462998849786,0.269770135510487,0.192,0.149,1,"1","Dhx15"
0.00928741411944097,0.375629735468556,0.101,0.07,1,"1","Tcta"
0.00948195934702336,0.383495488765055,0.136,0.099,1,"1","Klf10"
0.00949249575203279,0.267732580457871,0.177,0.134,1,"1","Birc6"
0.00949663317083097,0.280903254365601,0.323,0.272,1,"1","Clec2d"
0.00971754940567048,0.287517170761005,0.271,0.223,1,"1","Col4a1"
0.00977070219455202,0.366358878865855,0.17,0.131,1,"1","Galk1"
0.00994545561363248,0.414357529083801,0.204,0.162,1,"1","Rbpms"
9.63534927140691e-272,2.99472510479951,0.836,0.199,1.79949782992795e-267,"2","Ldhb"
2.42101400775125e-118,1.69579299920332,1,0.996,4.52148576087624e-114,"2","Cst3"
3.59230910680587e-80,1.72823422886238,0.638,0.316,6.70899648787065e-76,"2","Trem2"
1.36050409117765e-78,1.34393172596248,0.918,0.821,2.54087744068337e-74,"2","Ctsd"
3.67820648733843e-76,0.855647999883726,0.94,0.83,6.86941843575325e-72,"2","Psap"
1.84848769903356e-75,1.62689931053744,0.652,0.347,3.45223562671507e-71,"2","Csf1r"
2.67428362271251e-75,1.75310359659574,0.649,0.359,4.99449209377787e-71,"2","Selplg"
1.7180605611866e-73,1.81621406815774,0.538,0.23,3.20864990407209e-69,"2","Rgs10"
3.65257343013618e-73,1.46916741966859,0.846,0.626,6.82154613812233e-69,"2","C1qa"
8.11141972577899e-73,1.44784303062869,0.831,0.603,1.51488874798648e-68,"2","Lgmn"
4.6598718371417e-72,1.76596906550944,0.573,0.269,8.70277664304584e-68,"2","Olfml3"
2.07199290993632e-71,1.82799189144337,0.527,0.223,3.86965395859707e-67,"2","Gpr34"
2.32737341195887e-70,1.55850797351668,0.803,0.588,4.34660258417439e-66,"2","C1qc"
2.03467850837932e-69,1.67813640913535,0.834,0.658,3.79996558224923e-65,"2","Hexb"
3.90560093950993e-69,1.75215064142602,0.525,0.226,7.29410031462874e-65,"2","Pld4"
7.77089587472258e-69,1.73482766555868,0.531,0.232,1.45129251356319e-64,"2","Lpcat2"
2.61565127497923e-68,1.52519181824569,0.541,0.229,4.88499032115121e-64,"2","Ly86"
5.7758885891788e-68,0.748403335670176,0.982,0.946,1.07870495291503e-63,"2","Cd81"
4.11015753491275e-67,1.9384152567381,0.462,0.175,7.67613021220304e-63,"2","Siglech"
1.10339085866301e-66,1.31478105536533,0.713,0.432,2.06069276763903e-62,"2","Tyrobp"
7.01062668710229e-65,1.59385300648718,0.581,0.289,1.30930464008322e-60,"2","Vsir"
8.1692526646788e-65,1.51907718732693,0.817,0.634,1.52568962765541e-60,"2","Ctss"
2.90712053031228e-63,1.07129979288971,0.635,0.334,5.42933830241121e-59,"2","Trf"
3.14990013956811e-63,1.37530702263186,0.618,0.329,5.8827535006574e-59,"2","Laptm5"
9.80722581296958e-63,1.36282734734594,0.64,0.342,1.8315974928302e-58,"2","Fcgr3"
1.61598878604283e-61,1.71791982201984,0.516,0.241,3.0180206568136e-57,"2","Aif1"
2.8295164961127e-61,1.30370181722044,0.764,0.495,5.28440500814008e-57,"2","Ckb"
4.84217170044511e-60,1.21472627575838,0.721,0.465,9.04323986775128e-56,"2","Fcer1g"
8.91483279359549e-60,1.43165673256083,0.576,0.287,1.66493417253189e-55,"2","Mafb"
1.47785062824699e-59,1.79476825275726,0.431,0.162,2.76003383331408e-55,"2","Fam105a"
7.15762610548533e-59,1.68060103649758,0.488,0.206,1.33675825146044e-54,"2","Ltc4s"
1.38908132642078e-58,1.32170162260149,0.566,0.272,2.59424828522345e-54,"2","Cd53"
1.92125226770874e-58,1.40525255278371,0.84,0.714,3.58813073517285e-54,"2","C1qb"
4.49742732994528e-56,1.59953320300446,0.446,0.177,8.39939528140581e-52,"2","Lair1"
1.09034490371276e-55,0.934256453389008,0.792,0.535,2.03632814217395e-51,"2","Cd9"
2.94166516314114e-55,1.4580394090822,0.484,0.21,5.4938538586824e-51,"2","Irf8"
3.42094359773924e-55,1.61005233430391,0.503,0.231,6.3889542631378e-51,"2","Rgs2"
7.45262184490016e-53,1.65698316653911,0.391,0.143,1.39185165575355e-48,"2","P2ry13"
1.13677858892933e-52,1.67798757231331,0.388,0.142,2.12304769268443e-48,"2","Hpgds"
3.22808583420488e-52,1.89008212052454,0.348,0.114,6.02877310396104e-48,"2","Susd3"
4.09993529363961e-52,1.30411865917231,0.615,0.356,7.65703915440133e-48,"2","Fcrls"
6.31377616447236e-51,1.73809393054248,0.387,0.146,1.17916083647686e-46,"2","Crybb1"
7.38023810349725e-51,1.39754830263961,0.551,0.303,1.37833326820915e-46,"2","Unc93b1"
2.58635686892377e-49,0.964894333717946,0.763,0.541,4.83028008840203e-45,"2","Ctsz"
3.16312851629332e-49,0.70029642149072,0.884,0.688,5.90745881702941e-45,"2","Ctsb"
9.39108892654013e-49,1.44996354278974,0.412,0.163,1.75387976792063e-44,"2","Celf2"
2.01748352938196e-48,1.68541149456551,0.38,0.144,3.76785223947375e-44,"2","AF251705"
4.54206080787622e-48,1.59562481473259,0.433,0.192,8.48275276478962e-44,"2","Tgfbr1"
5.20425854792006e-48,1.24269546832663,0.885,0.789,9.71947326409549e-44,"2","Cx3cr1"
2.31712466590594e-47,1.48420102847951,0.426,0.179,4.32746202604592e-43,"2","Sirpa"
3.63055526586039e-47,1.58732761550449,0.791,0.647,6.78042501452086e-43,"2","P2ry12"
6.64951856997577e-47,1.41549142265517,0.473,0.225,1.24186408812868e-42,"2","Bin1"
9.91122613288704e-47,0.821403104621174,0.719,0.463,1.85102059257798e-42,"2","Cd63"
3.14820504443891e-46,1.50085207722281,0.49,0.246,5.87958774099411e-42,"2","Marcks"
4.0671196074489e-46,1.19944774791516,0.639,0.412,7.59575257887157e-42,"2","Ifngr1"
2.43240995050533e-45,1.38709876825039,0.415,0.173,4.54276882356376e-41,"2","Ptgs1"
3.80521732241057e-45,1.64722575507031,0.388,0.162,7.10662387133398e-41,"2","Bin2"
4.94291524058171e-45,1.54391295804683,0.364,0.137,9.2313885033104e-41,"2","Syngr1"
8.32916795261209e-45,1.63730116448633,0.348,0.127,1.55555540682983e-40,"2","Usp2"
1.85348295889662e-44,1.68402984612177,0.344,0.126,3.46156477403532e-40,"2","Cd37"
4.24537813020647e-44,1.39842529984035,0.417,0.179,7.92866819597361e-40,"2","Spi1"
6.23478686436573e-43,1.57046042156197,0.338,0.123,1.16440879478894e-38,"2","Tnfaip8l2"
3.04756870734781e-42,1.76164339686817,0.353,0.139,5.69163931784276e-38,"2","Hk2"
1.02155078397044e-41,1.12803446374435,0.689,0.497,1.90784824414318e-37,"2","Grn"
6.47320310564758e-41,1.16433864182627,0.854,0.767,1.20893541201074e-36,"2","Tmem119"
1.04397974598452e-40,1.32513271408272,0.419,0.19,1.94973657360068e-36,"2","Pycard"
6.31510310519092e-40,1.48715029726258,0.357,0.146,1.17940865592546e-35,"2","P2ry6"
8.93598235097807e-40,1.25241873015412,0.405,0.178,1.66888406386866e-35,"2","Cotl1"
1.08037887185801e-39,1.47937392216958,0.351,0.14,2.01771558108202e-35,"2","Hmha1"
1.1256802782052e-39,1.33528572079756,0.405,0.181,2.10232048757603e-35,"2","Cyth4"
3.41389016937856e-39,1.83665873965029,0.265,0.084,6.37578128033139e-35,"2","Gna15"
1.42760407081301e-38,1.59593942731614,0.287,0.097,2.66619336265037e-34,"2","Hpgd"
1.93139651623942e-38,1.03268382593227,0.603,0.376,3.60707613372874e-34,"2","Serpine2"
5.34472475938673e-38,1.15261365792007,0.464,0.232,9.98180796063066e-34,"2","Tsc22d4"
7.78204286193863e-38,1.16816556762486,0.427,0.202,1.45337432489566e-33,"2","Alox5ap"
1.09404597387868e-37,1.59242581785253,0.347,0.145,2.04324026081583e-33,"2","Lag3"
